,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2018-10-28 06:00:00,54.7664,0.0,7.44622,302.7352
1,2018-10-28 07:00:00,54.8564,0.0,6.023307,291.80148
2,2018-10-28 08:00:00,54.4964,0.0,4.3203645,291.25058
3,2018-10-28 09:00:00,54.046402,0.0,3.2028964,294.77512
4,2018-10-28 10:00:00,54.046402,0.0,2.1103816,302.00534
5,2018-10-28 11:00:00,53.956398,0.003937008,1.9243401,324.46225
6,2018-10-28 12:00:00,54.4964,0.003937008,3.0095758,311.98712
7,2018-10-28 13:00:00,54.586403,0.0,2.2145169,315.0001
8,2018-10-28 14:00:00,56.296402,0.0,5.101145,344.7448
9,2018-10-28 15:00:00,59.1764,0.003937008,5.1499605,2.4894993
10,2018-10-28 16:00:00,61.336403,0.0,7.0029173,26.564985
11,2018-10-28 17:00:00,64.5764,0.0,6.023307,31.328646
12,2018-10-28 18:00:00,67.5464,0.0,5.1060476,28.810698
13,2018-10-28 19:00:00,68.2664,0.007874016,4.6116934,14.036275
14,2018-10-28 20:00:00,67.3664,0.003937008,1.7471529,50.194473
15,2018-10-28 21:00:00,66.2864,0.003937008,1.0004169,153.43501
16,2018-10-28 22:00:00,65.9264,0.0,2.942314,8.746089
17,2018-10-28 23:00:00,64.2164,0.0,6.651079,19.653913
18,2018-10-29 00:00:00,61.2464,0.007874016,5.5022926,333.43503
19,2018-10-29 01:00:00,59.086403,0.0,7.599218,312.614
20,2018-10-29 02:00:00,57.826397,0.003937008,8.908766,321.1155
21,2018-10-29 03:00:00,57.2864,0.0,8.750073,327.52884
22,2018-10-29 04:00:00,56.5664,0.0,8.441526,327.99466
23,2018-10-29 05:00:00,56.026398,0.0,7.618947,319.7637
