,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2018-03-24 13:00:00,65.405304,0.003937008,4.2503,360.0
1,2018-03-24 14:00:00,65.405304,0.0,5.2652726,12.26477
2,2018-03-24 15:00:00,71.0753,0.0,24.708471,354.80566
3,2018-03-24 16:00:00,70.3553,0.007874016,19.812294,6.482988
4,2018-03-24 17:00:00,70.1753,0.0,20.060787,352.9543
5,2018-03-24 18:00:00,70.6253,0.0,23.09425,356.11215
6,2018-03-24 19:00:00,70.7153,0.0,22.336418,352.5192
7,2018-03-24 20:00:00,69.905304,0.0,19.176975,343.0446
8,2018-03-24 21:00:00,70.1753,0.0,16.293285,314.44382
9,2018-03-24 22:00:00,68.5553,0.0,12.846691,305.07382
10,2018-03-24 23:00:00,68.2853,0.0,10.915552,315.83023
11,2018-03-25 00:00:00,71.4353,0.0,15.039563,300.37906
12,2018-03-25 01:00:00,73.4153,0.003937008,15.162174,291.6445
13,2018-03-25 02:00:00,70.1753,0.031496063,17.23071,271.48782
14,2018-03-25 03:00:00,70.8053,0.0,16.778992,270.7639
15,2018-03-25 04:00:00,71.5253,0.0,15.407718,295.82092
16,2018-03-25 05:00:00,74.225296,0.0,17.609894,295.58847
17,2018-03-25 06:00:00,73.1453,0.0,16.783464,291.0924
18,2018-03-25 07:00:00,70.985306,0.0,17.57149,301.46408
19,2018-03-25 08:00:00,68.5553,0.0,13.24372,322.54935
20,2018-03-25 09:00:00,67.2053,0.0,10.054064,290.85452
21,2018-03-25 10:00:00,60.365303,0.031496063,18.992117,254.98158
22,2018-03-25 11:00:00,55.5953,0.05511811,17.694939,272.8985
23,2018-03-25 12:00:00,53.6153,0.03937008,17.43282,278.85788
