,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2020-10-10 23:00:00,42.5894,0.0,10.093803,257.19574
1,2020-10-11 00:00:00,41.6894,0.0,8.795707,262.69434
2,2020-10-11 01:00:00,41.1494,0.003937008,8.0532,270.0
3,2020-10-11 02:00:00,40.6994,0.0,6.7147274,268.09088
4,2020-10-11 03:00:00,39.1694,0.0,6.491156,268.02512
5,2020-10-11 04:00:00,39.0794,0.0,5.8547893,263.41815
6,2020-10-11 05:00:00,38.8994,0.0,5.1499605,267.5105
7,2020-10-11 06:00:00,38.3594,0.0,5.6103673,274.57382
8,2020-10-11 07:00:00,39.7994,0.0,6.725897,273.814
9,2020-10-11 08:00:00,41.6894,0.0,7.3583355,289.53674
10,2020-10-11 09:00:00,43.8494,0.0,6.0852976,287.1028
11,2020-10-11 10:00:00,46.1894,0.0,7.5031257,296.56497
12,2020-10-11 11:00:00,47.089397,0.0,8.304062,297.25525
13,2020-10-11 12:00:00,46.9994,0.0,8.325127,300.69965
14,2020-10-11 13:00:00,47.359398,0.0,8.441526,302.00534
15,2020-10-11 14:00:00,46.639397,0.0,7.9089894,298.7397
16,2020-10-11 15:00:00,46.2794,0.0,7.8804655,304.59235
17,2020-10-11 16:00:00,45.1994,0.0,7.1338906,311.18582
18,2020-10-11 17:00:00,43.5794,0.0,6.7629957,304.21576
19,2020-10-11 18:00:00,41.7794,0.0,6.8035703,297.4075
20,2020-10-11 19:00:00,40.9694,0.0,7.0029173,296.56497
21,2020-10-11 20:00:00,41.2394,0.0,7.8135056,293.6294
22,2020-10-11 21:00:00,41.6894,0.0,8.325127,300.69965
23,2020-10-11 22:00:00,40.6994,0.0,8.204028,295.8663
