,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2022-09-10 23:00:00,64.916595,0.0,2.4093227,21.801476
1,2022-09-11 00:00:00,63.3866,0.0,4.787389,37.405437
2,2022-09-11 01:00:00,62.7566,0.0,4.0266,360.0
3,2022-09-11 02:00:00,62.846596,0.0,4.9214,360.0
4,2022-09-11 03:00:00,61.766598,0.0,2.9081,360.0
5,2022-09-11 04:00:00,62.4866,0.0,0.8065618,33.6901
6,2022-09-11 05:00:00,59.1566,0.0,2.0008337,63.435013
7,2022-09-11 06:00:00,61.496597,0.0,2.9166913,57.528828
8,2022-09-11 07:00:00,65.276596,0.0,4.3434687,55.491425
9,2022-09-11 08:00:00,68.3366,0.0,5.484073,101.768265
10,2022-09-11 09:00:00,70.1366,0.0,5.236683,109.98319
11,2022-09-11 10:00:00,72.1166,0.0,3.8029,118.072395
12,2022-09-11 11:00:00,73.916595,0.0,1.9243401,144.46223
13,2022-09-11 12:00:00,77.1566,0.0,1.9112936,249.44386
14,2022-09-11 13:00:00,77.8766,0.0,3.2262473,236.3099
15,2022-09-11 14:00:00,78.2366,0.0,2.802953,241.38963
16,2022-09-11 15:00:00,78.416595,0.0,1.803527,209.7448
17,2022-09-11 16:00:00,77.7866,0.0,1.803527,187.12492
18,2022-09-11 17:00:00,73.3766,0.0,3.607054,172.87508
19,2022-09-11 18:00:00,68.9666,0.0,5.8162,180.0
20,2022-09-11 19:00:00,66.446594,0.0,3.1793742,50.710617
21,2022-09-11 20:00:00,65.276596,0.0,6.4872994,46.39711
22,2022-09-11 21:00:00,63.8366,0.0,4.1610603,53.74608
23,2022-09-11 22:00:00,62.3966,0.0,3.9576569,47.290634
