,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2022-07-30 23:00:00,65.3738,0.0,9.903621,288.43503
1,2022-07-31 00:00:00,64.9238,0.0,10.224339,280.08054
2,2022-07-31 01:00:00,63.9338,0.0,10.187565,278.84174
3,2022-07-31 02:00:00,63.2138,0.0,8.142803,285.94547
4,2022-07-31 03:00:00,62.4038,0.003937008,9.395399,270.0
5,2022-07-31 04:00:00,63.123802,0.007874016,10.292631,271.24533
6,2022-07-31 05:00:00,63.3938,0.003937008,12.479173,284.5345
7,2022-07-31 06:00:00,62.0438,0.03937008,13.005418,296.56497
8,2022-07-31 07:00:00,62.0438,0.05905512,13.108897,295.2531
9,2022-07-31 08:00:00,64.5638,0.027559055,16.693777,302.4123
10,2022-07-31 09:00:00,65.733795,0.007874016,17.869415,304.28693
11,2022-07-31 10:00:00,66.2738,0.0118110245,17.958805,309.44003
12,2022-07-31 11:00:00,66.093796,0.015748031,17.540134,307.74686
13,2022-07-31 12:00:00,68.7938,0.0,18.351583,314.01233
14,2022-07-31 13:00:00,66.9038,0.003937008,17.242323,314.47443
15,2022-07-31 14:00:00,64.4738,0.027559055,14.583455,311.2685
16,2022-07-31 15:00:00,63.5738,0.03543307,9.888451,307.64767
17,2022-07-31 16:00:00,62.3138,0.05905512,7.024322,307.23492
18,2022-07-31 17:00:00,63.0338,0.007874016,6.1710396,313.53125
19,2022-07-31 18:00:00,62.583797,0.0,8.640729,338.74942
20,2022-07-31 19:00:00,62.7638,0.0,9.496058,344.9816
21,2022-07-31 20:00:00,62.6738,0.0,8.0656185,340.55988
22,2022-07-31 21:00:00,60.5138,0.0,5.0270324,302.27563
23,2022-07-31 22:00:00,59.3438,0.0,4.9264817,267.3975
