,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2018-06-30 23:00:00,52.9826,0.0,2.6844,90.0
1,2018-07-01 00:00:00,55.4126,0.0,4.244409,108.43504
2,2018-07-01 01:00:00,53.8826,0.0,3.5370073,124.69522
3,2018-07-01 02:00:00,52.9826,0.0,2.237,126.86999
4,2018-07-01 03:00:00,51.9026,0.0,1.6131237,123.690094
5,2018-07-01 04:00:00,51.9026,0.0,2.0256896,96.340096
6,2018-07-01 05:00:00,52.9826,0.0,1.8446774,104.03627
7,2018-07-01 06:00:00,54.6926,0.0,1.803527,97.12492
8,2018-07-01 07:00:00,57.3026,0.0,1.7896,90.0
9,2018-07-01 08:00:00,59.4626,0.0,1.6285605,74.054535
10,2018-07-01 09:00:00,60.7226,0.0,3.11578,111.03758
11,2018-07-01 10:00:00,63.1526,0.0,2.9081,90.0
12,2018-07-01 11:00:00,65.042595,0.0,2.6183414,109.98319
13,2018-07-01 12:00:00,63.5126,0.0,7.618947,130.23628
14,2018-07-01 13:00:00,65.4026,0.0,5.405955,114.44395
15,2018-07-01 14:00:00,67.0226,0.0,3.607054,119.74479
16,2018-07-01 15:00:00,66.6626,0.0,4.6116934,129.09386
17,2018-07-01 16:00:00,63.3326,0.0,6.673612,129.55963
18,2018-07-01 17:00:00,61.1726,0.0,6.023307,121.328636
19,2018-07-01 18:00:00,59.0126,0.0,3.72311,122.73522
20,2018-07-01 19:00:00,57.0326,0.0,2.7029774,114.44395
21,2018-07-01 20:00:00,55.682602,0.0,2.5010421,116.56499
22,2018-07-01 21:00:00,54.7826,0.0,2.4196854,123.6901
23,2018-07-01 22:00:00,55.0526,0.0,2.4093227,111.801476
