,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2021-12-04 21:00:00,75.7166,0.0,5.8547893,96.581856
1,2021-12-04 22:00:00,74.9966,0.0,5.9438567,109.798965
2,2021-12-04 23:00:00,74.276596,0.0,6.023307,111.801476
3,2021-12-05 00:00:00,74.0066,0.0,5.80328,117.552734
4,2021-12-05 01:00:00,74.1866,0.0,6.502709,116.56499
5,2021-12-05 02:00:00,73.7366,0.0,7.203696,115.76928
6,2021-12-05 03:00:00,73.196594,0.0,7.147907,110.13639
7,2021-12-05 04:00:00,72.5666,0.0,7.1723676,93.57626
8,2021-12-05 05:00:00,75.446594,0.0,6.279558,85.91447
9,2021-12-05 06:00:00,80.4866,0.0,5.3734584,92.385895
10,2021-12-05 07:00:00,83.636604,0.0,4.5295796,159.77505
11,2021-12-05 08:00:00,85.9766,0.0,7.927948,196.38962
12,2021-12-05 09:00:00,86.9666,0.0,8.770067,217.74687
13,2021-12-05 10:00:00,87.2366,0.0,9.822442,239.9315
14,2021-12-05 11:00:00,86.2466,0.0,11.106429,242.40279
15,2021-12-05 12:00:00,85.3466,0.0,11.55687,255.42574
16,2021-12-05 13:00:00,85.2566,0.0,9.678741,236.3099
17,2021-12-05 14:00:00,83.636604,0.0,9.933892,234.16226
18,2021-12-05 15:00:00,83.1866,0.0,8.2799225,218.41809
19,2021-12-05 16:00:00,82.4666,0.0,6.9886117,219.80553
20,2021-12-05 17:00:00,82.0166,0.0,5.3360767,213.02386
21,2021-12-05 18:00:00,80.5766,0.0,3.5370076,198.43504
22,2021-12-05 19:00:00,79.7666,0.0,2.829606,161.56496
23,2021-12-05 20:00:00,78.1466,0.0,4.244409,108.43504
