,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2019-10-12 15:00:00,69.4724,0.0,28.995697,292.21188
1,2019-10-12 16:00:00,69.0224,0.0,27.317974,297.824
2,2019-10-12 17:00:00,68.48241,0.0,25.112257,295.88022
3,2019-10-12 18:00:00,68.1224,0.0,25.317661,297.9235
4,2019-10-12 19:00:00,67.402405,0.0,24.817598,303.9766
5,2019-10-12 20:00:00,66.6824,0.0,24.073486,307.82834
6,2019-10-12 21:00:00,66.23241,0.0,20.537802,302.9977
7,2019-10-12 22:00:00,66.6824,0.0,19.114246,304.9921
8,2019-10-12 23:00:00,68.48241,0.0,18.522575,307.14676
9,2019-10-13 00:00:00,70.1024,0.0,20.361616,305.61093
10,2019-10-13 01:00:00,71.2724,0.0,20.938368,306.74756
11,2019-10-13 02:00:00,71.2724,0.0,22.339779,304.80408
12,2019-10-13 03:00:00,71.542404,0.0,19.243402,305.53775
13,2019-10-13 04:00:00,71.4524,0.0,17.74436,303.6901
14,2019-10-13 05:00:00,70.73241,0.0,17.073162,301.60745
15,2019-10-13 06:00:00,69.5624,0.0,16.426346,299.35767
16,2019-10-13 07:00:00,67.8524,0.0,14.6279955,293.4287
17,2019-10-13 08:00:00,65.6024,0.0,14.248478,292.13553
18,2019-10-13 09:00:00,64.1624,0.0,13.718848,294.05734
19,2019-10-13 10:00:00,63.3524,0.0,13.129875,293.07043
20,2019-10-13 11:00:00,62.8124,0.0,10.51628,293.83875
21,2019-10-13 12:00:00,63.802402,0.0,7.214108,299.74478
22,2019-10-13 13:00:00,63.1724,0.0,5.3360767,303.02386
23,2019-10-13 14:00:00,62.5424,0.0,3.702894,295.01685
