,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2022-08-27 23:00:00,59.0306,0.0,2.062412,12.528798
1,2022-08-28 00:00:00,59.3006,0.0,5.447451,19.179106
2,2022-08-28 01:00:00,57.4106,0.003937008,5.0020843,26.564985
3,2022-08-28 02:00:00,56.960598,0.003937008,4.52958,32.905247
4,2022-08-28 03:00:00,55.8806,0.0,3.8094735,40.236294
5,2022-08-28 04:00:00,55.7906,0.0,4.906124,24.227736
6,2022-08-28 05:00:00,56.6006,0.007874016,7.203696,25.769283
7,2022-08-28 06:00:00,56.870598,0.003937008,7.5197816,30.379045
8,2022-08-28 07:00:00,57.9506,0.0,6.9886117,39.805527
9,2022-08-28 08:00:00,59.3006,0.0,7.3854885,35.134277
10,2022-08-28 09:00:00,62.270603,0.0,8.594274,38.65983
11,2022-08-28 10:00:00,64.3406,0.0,8.191819,34.9921
12,2022-08-28 11:00:00,66.4106,0.0,8.605911,27.897186
13,2022-08-28 12:00:00,67.5806,0.0,8.322121,36.253937
14,2022-08-28 13:00:00,68.750595,0.0,7.75565,33.231728
15,2022-08-28 14:00:00,69.1106,0.0,7.713597,29.5387
16,2022-08-28 15:00:00,69.0206,0.0,8.804236,27.216026
17,2022-08-28 16:00:00,68.120605,0.0,9.003752,26.564985
18,2022-08-28 17:00:00,66.9506,0.0,7.8135056,23.629398
19,2022-08-28 18:00:00,63.890602,0.0,5.2031293,25.463305
20,2022-08-28 19:00:00,60.2906,0.0,4.9264812,39.47243
21,2022-08-28 20:00:00,58.850597,0.0,6.3587484,39.289394
22,2022-08-28 21:00:00,57.8606,0.0,7.599218,42.614033
23,2022-08-28 22:00:00,56.6906,0.0,8.0656185,56.3099
