,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2020-11-28 21:00:00,70.457,0.0,5.8718586,130.36446
1,2020-11-28 22:00:00,70.457,0.0,7.074015,108.43504
2,2020-11-28 23:00:00,70.187,0.003937008,9.50396,116.56499
3,2020-11-29 00:00:00,71.627,0.0,12.354236,121.67542
4,2020-11-29 01:00:00,71.807,0.0,10.282903,134.1187
5,2020-11-29 02:00:00,71.267,0.0,10.116089,144.90411
6,2020-11-29 03:00:00,70.997,0.0,9.517114,150.42226
7,2020-11-29 04:00:00,72.527,0.0,9.437913,148.57048
8,2020-11-29 05:00:00,75.94701,0.0,11.788374,146.61147
9,2020-11-29 06:00:00,77.477005,0.0,15.427194,150.46132
10,2020-11-29 07:00:00,77.207,0.0,17.40984,152.44728
11,2020-11-29 08:00:00,77.387,0.003937008,14.318547,151.03244
12,2020-11-29 09:00:00,78.557,0.0,13.311561,155.15764
13,2020-11-29 10:00:00,81.347,0.0,13.6456995,169.61119
14,2020-11-29 11:00:00,81.887,0.0,12.376494,173.77426
15,2020-11-29 12:00:00,82.337,0.0,12.211643,171.57312
16,2020-11-29 13:00:00,81.617004,0.0,8.423723,169.28693
17,2020-11-29 14:00:00,79.007,0.0,4.911221,149.9315
18,2020-11-29 15:00:00,78.017,0.0,6.085298,126.027466
19,2020-11-29 16:00:00,75.677,0.0,8.634936,106.55715
20,2020-11-29 17:00:00,74.597,0.0,9.108739,114.67685
21,2020-11-29 18:00:00,74.057,0.0,8.815597,125.70678
22,2020-11-29 19:00:00,73.157,0.0,7.765322,131.49637
23,2020-11-29 20:00:00,71.807,0.0,5.538552,133.36346
