,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2019-11-30 20:00:00,73.2551,0.0,6.3350954,317.86246
1,2019-11-30 21:00:00,72.8051,0.0,6.9670963,317.6026
2,2019-11-30 22:00:00,72.0851,0.0,7.2831445,317.4896
3,2019-11-30 23:00:00,71.185104,0.0,6.502709,319.18503
4,2019-12-01 00:00:00,71.0051,0.0,4.0016675,333.43503
5,2019-12-01 01:00:00,74.6051,0.0,2.3779638,311.18582
6,2019-12-01 02:00:00,73.9751,0.0,1.4323789,231.34016
7,2019-12-01 03:00:00,68.7551,0.0,3.472758,165.06853
8,2019-12-01 04:00:00,70.6451,0.0,5.5022926,153.43501
9,2019-12-01 05:00:00,73.2551,0.0,6.651079,160.34608
10,2019-12-01 06:00:00,76.1351,0.0,5.3688,180.0
11,2019-12-01 07:00:00,78.295105,0.0,2.9081,270.0
12,2019-12-01 08:00:00,80.4551,0.0,6.9670963,317.6026
13,2019-12-01 09:00:00,81.8051,0.0,9.05916,327.09476
14,2019-12-01 10:00:00,81.9851,0.0,11.60656,332.44727
15,2019-12-01 11:00:00,81.5351,0.0,12.311632,335.2976
16,2019-12-01 12:00:00,79.1951,0.0,12.795953,323.53067
17,2019-12-01 13:00:00,78.3851,0.0,11.602247,326.0035
18,2019-12-01 14:00:00,77.1251,0.0,9.24777,327.84772
19,2019-12-01 15:00:00,76.2251,0.0,8.8127575,336.0375
20,2019-12-01 16:00:00,75.1451,0.0,6.203391,334.35904
21,2019-12-01 17:00:00,73.8851,0.0,5.3172884,337.75092
22,2019-12-01 18:00:00,72.4451,0.0,5.1499605,2.4894993
23,2019-12-01 19:00:00,70.8251,0.0,5.716399,59.420856
