,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2021-10-24 06:00:00,70.3157,0.0,10.329031,162.3498
1,2021-10-24 07:00:00,70.2257,0.0,9.344664,168.9591
2,2021-10-24 08:00:00,69.9557,0.0,8.325127,173.82993
3,2021-10-24 09:00:00,70.3157,0.0,8.7357645,166.67546
4,2021-10-24 10:00:00,70.6757,0.0,9.280181,164.62369
5,2021-10-24 11:00:00,70.7657,0.0,8.468161,167.79955
6,2021-10-24 12:00:00,71.485695,0.0,7.214108,172.87508
7,2021-10-24 13:00:00,71.485695,0.003937008,6.409698,150.75127
8,2021-10-24 14:00:00,72.1157,0.003937008,6.142592,146.88864
9,2021-10-24 15:00:00,73.3757,0.003937008,7.3139977,156.57129
10,2021-10-24 16:00:00,75.4457,0.0,8.325127,173.82993
11,2021-10-24 17:00:00,79.0457,0.007874016,7.7265606,202.1095
12,2021-10-24 18:00:00,81.2957,0.007874016,9.003752,206.56499
13,2021-10-24 19:00:00,83.9957,0.0,10.016665,203.70265
14,2021-10-24 20:00:00,85.4357,0.0,10.016665,203.70265
15,2021-10-24 21:00:00,86.0657,0.0,9.822442,210.0685
16,2021-10-24 22:00:00,85.7957,0.0,8.142803,217.18478
17,2021-10-24 23:00:00,84.3557,0.0,6.187236,220.60121
18,2021-10-25 00:00:00,80.0357,0.0,3.6415722,222.5104
19,2021-10-25 01:00:00,79.9457,0.0,3.5861838,266.42374
20,2021-10-25 02:00:00,79.2257,0.0,4.2561827,183.01273
21,2021-10-25 03:00:00,76.6157,0.0,9.691658,161.14674
22,2021-10-25 04:00:00,75.985695,0.0,7.4361324,173.08887
23,2021-10-25 05:00:00,75.3557,0.0,8.0656185,176.82024
