,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2020-08-15 23:00:00,71.3282,0.0,3.11578,291.03757
1,2020-08-16 00:00:00,71.0582,0.0,2.7306066,325.0079
2,2020-08-16 01:00:00,70.6082,0.0,2.802953,331.38962
3,2020-08-16 02:00:00,69.978195,0.0,3.72311,327.26477
4,2020-08-16 03:00:00,69.6182,0.0,4.501876,333.43503
5,2020-08-16 04:00:00,69.2582,0.0,4.0016675,333.43503
6,2020-08-16 05:00:00,68.4482,0.0,4.2503,360.0
7,2020-08-16 06:00:00,70.6082,0.0,4.2737823,6.0089183
8,2020-08-16 07:00:00,76.728195,0.0,4.5240526,98.530685
9,2020-08-16 08:00:00,78.0782,0.0,6.7703905,97.59455
10,2020-08-16 09:00:00,80.5082,0.0,6.109918,113.749504
11,2020-08-16 10:00:00,81.228195,0.0118110245,6.3350954,132.13753
12,2020-08-16 11:00:00,80.8682,0.0118110245,7.4764,141.07245
13,2020-08-16 12:00:00,82.0382,0.023622049,7.8550243,160.0168
14,2020-08-16 13:00:00,81.8582,0.0118110245,8.634936,163.44286
15,2020-08-16 14:00:00,81.588196,0.003937008,9.138905,158.45895
16,2020-08-16 15:00:00,82.2182,0.003937008,7.6451745,159.44388
17,2020-08-16 16:00:00,79.6982,0.023622049,8.352132,159.62349
18,2020-08-16 17:00:00,78.5282,0.007874016,6.0852976,162.89719
19,2020-08-16 18:00:00,77.2682,0.003937008,5.1060476,151.1893
20,2020-08-16 19:00:00,75.0182,0.0,2.4196854,123.6901
21,2020-08-16 20:00:00,72.8582,0.0,3.2028964,65.22488
22,2020-08-16 21:00:00,72.6782,0.0,2.6937048,48.366554
23,2020-08-16 22:00:00,72.6782,0.0,4.297137,51.34017
