,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2021-12-11 20:00:00,73.1651,0.0,8.081115,318.36655
1,2021-12-11 21:00:00,73.1651,0.0,8.71282,318.12222
2,2021-12-11 22:00:00,72.8951,0.0,9.660629,317.8156
3,2021-12-11 23:00:00,71.9051,0.0,9.17988,316.9749
4,2021-12-12 00:00:00,72.0851,0.0,8.385021,313.91916
5,2021-12-12 01:00:00,71.0051,0.0,8.565111,310.76352
6,2021-12-12 02:00:00,70.1951,0.0,8.2799225,308.4181
7,2021-12-12 03:00:00,69.3851,0.0,7.63535,301.8274
8,2021-12-12 04:00:00,72.3551,0.0,7.3037286,297.3498
9,2021-12-12 05:00:00,75.1451,0.0,8.105846,297.97937
10,2021-12-12 06:00:00,76.8551,0.0,8.503543,305.36255
11,2021-12-12 07:00:00,77.8451,0.0,9.496058,313.09085
12,2021-12-12 08:00:00,78.4751,0.0,10.760877,316.68463
13,2021-12-12 09:00:00,78.6551,0.0,11.240786,317.41956
14,2021-12-12 10:00:00,78.5651,0.0,11.231878,315.80682
15,2021-12-12 11:00:00,78.0251,0.0,11.231878,315.80682
16,2021-12-12 12:00:00,77.1251,0.0,11.574179,318.91833
17,2021-12-12 13:00:00,76.5851,0.0,10.798016,320.0425
18,2021-12-12 14:00:00,75.7751,0.0,10.0665,323.13
19,2021-12-12 15:00:00,75.1451,0.0,8.441526,327.99466
20,2021-12-12 16:00:00,74.51511,0.0,8.71282,330.8026
21,2021-12-12 17:00:00,73.615105,0.0,8.939608,328.2986
22,2021-12-12 18:00:00,72.7151,0.0,8.441526,327.99466
23,2021-12-12 19:00:00,71.6351,0.0,7.44622,327.26477
