,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2019-10-27 06:00:00,57.1064,0.0,2.062412,102.5288
1,2019-10-27 07:00:00,56.296402,0.0,2.1103816,212.00534
2,2019-10-27 08:00:00,56.296402,0.0,3.5792,270.0
3,2019-10-27 09:00:00,56.6564,0.007874016,3.3028908,298.30066
4,2019-10-27 10:00:00,56.386402,0.007874016,3.042649,306.02747
5,2019-10-27 11:00:00,55.7564,0.007874016,2.3779638,311.18582
6,2019-10-27 12:00:00,56.206398,0.0,1.1406506,11.3098955
7,2019-10-27 13:00:00,56.5664,0.003937008,1.1185,126.86999
8,2019-10-27 14:00:00,58.8164,0.0,2.1222045,198.43504
9,2019-10-27 15:00:00,61.336403,0.003937008,2.6937048,228.36655
10,2019-10-27 16:00:00,63.9464,0.007874016,0.9223387,255.96373
11,2019-10-27 17:00:00,66.5564,0.003937008,0.9223387,284.03625
12,2019-10-27 18:00:00,68.1764,0.003937008,1.6131237,303.6901
13,2019-10-27 19:00:00,69.5264,0.015748031,1.5006253,243.43501
14,2019-10-27 20:00:00,69.0764,0.031496063,3.613984,248.19853
15,2019-10-27 21:00:00,67.5464,0.08661418,1.8446774,345.9637
16,2019-10-27 22:00:00,67.6364,0.03543307,3.407297,336.8014
17,2019-10-27 23:00:00,63.3164,0.098425195,4.9518104,18.435053
18,2019-10-28 00:00:00,63.136402,0.05905512,6.1872363,257.4712
19,2019-10-28 01:00:00,60.346397,0.0511811,7.1092973,294.14554
20,2019-10-28 02:00:00,60.6164,0.023622049,3.5861838,273.57626
21,2019-10-28 03:00:00,59.2664,0.031496063,2.7306066,214.9921
22,2019-10-28 04:00:00,57.9164,0.0,3.3555,180.0
23,2019-10-28 05:00:00,59.626396,0.0,1.803527,187.12492
