,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2019-07-14 00:00:00,58.7705,0.003937008,7.6876025,351.63422
1,2019-07-14 01:00:00,57.7805,0.0,5.1450996,360.0
2,2019-07-14 02:00:00,57.4205,0.0,3.5861838,3.5762644
3,2019-07-14 03:00:00,57.600502,0.0,3.8616607,10.007925
4,2019-07-14 04:00:00,56.2505,0.015748031,3.11578,21.037588
5,2019-07-14 05:00:00,56.5205,0.007874016,4.7453933,44.999897
6,2019-07-14 06:00:00,56.5205,0.0,6.5219193,59.03632
7,2019-07-14 07:00:00,56.5205,0.0,6.5219193,59.03632
8,2019-07-14 08:00:00,58.860497,0.0,8.503543,63.435013
9,2019-07-14 09:00:00,61.920498,0.0,8.405883,64.79892
10,2019-07-14 10:00:00,63.360497,0.0,8.313096,66.19405
11,2019-07-14 11:00:00,64.1705,0.0,7.02076,59.349415
12,2019-07-14 12:00:00,63.630497,0.003937008,5.5565925,40.10085
13,2019-07-14 13:00:00,64.4405,0.007874016,7.3379054,37.568665
14,2019-07-14 14:00:00,67.320496,0.0,7.0029173,26.564985
15,2019-07-14 15:00:00,67.5005,0.003937008,9.212529,29.054508
16,2019-07-14 16:00:00,66.0605,0.0,10.362889,32.660904
17,2019-07-14 17:00:00,66.24049,0.0,9.309791,35.217674
18,2019-07-14 18:00:00,65.6105,0.0,8.815597,35.706783
19,2019-07-14 19:00:00,64.3505,0.0,7.9089894,44.999897
20,2019-07-14 20:00:00,61.470497,0.0,7.5197816,59.620956
21,2019-07-14 21:00:00,58.5905,0.0,7.0029173,63.435013
22,2019-07-14 22:00:00,56.1605,0.0,7.6451745,69.44387
23,2019-07-14 23:00:00,54.1805,0.0,6.023307,68.19853
