,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2019-09-21 16:00:00,81.3002,0.0,10.693234,105.78082
1,2019-09-21 17:00:00,80.6702,0.0,10.841952,111.80147
2,2019-09-21 18:00:00,80.0402,0.0,10.841952,111.80147
3,2019-09-21 19:00:00,79.6802,0.0,10.22189,113.198616
4,2019-09-21 20:00:00,79.3202,0.0,10.108666,114.86367
5,2019-09-21 21:00:00,78.7802,0.0,10.1284485,120.529625
6,2019-09-21 22:00:00,78.6902,0.0,10.516279,119.29127
7,2019-09-21 23:00:00,78.7802,0.0,11.31179,114.53771
8,2019-09-22 00:00:00,80.9402,0.0,9.212529,119.05451
9,2019-09-22 01:00:00,82.8302,0.0,9.71229,118.92633
10,2019-09-22 02:00:00,84.7202,0.0,8.905957,115.277695
11,2019-09-22 03:00:00,86.7902,0.0,8.518242,119.93143
12,2019-09-22 04:00:00,88.6802,0.0,8.191819,124.992096
13,2019-09-22 05:00:00,90.3002,0.0,8.06872,133.87679
14,2019-09-22 06:00:00,91.2002,0.0,10.116089,144.90411
15,2019-09-22 07:00:00,91.1102,0.0,11.231878,135.80684
16,2019-09-22 08:00:00,90.390205,0.0,11.052229,125.94221
17,2019-09-22 09:00:00,89.1302,0.0,11.820169,119.4758
18,2019-09-22 10:00:00,87.2402,0.0,12.108763,115.14475
19,2019-09-22 11:00:00,85.1702,0.0,12.608824,115.20109
20,2019-09-22 12:00:00,82.6502,0.0,14.828459,123.92984
21,2019-09-22 13:00:00,82.6502,0.0,13.124157,119.62366
22,2019-09-22 14:00:00,82.9202,0.0,10.504376,116.56499
23,2019-09-22 15:00:00,82.8302,0.0,9.108739,114.67685
