,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2021-07-31 23:00:00,70.6838,0.0,3.4799554,224.9999
1,2021-08-01 00:00:00,68.9738,0.0,2.916691,94.39862
2,2021-08-01 01:00:00,65.9138,0.0,3.3028908,28.30066
3,2021-08-01 02:00:00,65.2838,0.0,2.9166913,57.528828
4,2021-08-01 03:00:00,67.0838,0.0,4.911221,120.0685
5,2021-08-01 04:00:00,67.5338,0.0,6.1872363,102.5288
6,2021-08-01 05:00:00,70.8638,0.0,7.1723676,93.57626
7,2021-08-01 06:00:00,74.5538,0.0,8.795707,97.30567
8,2021-08-01 07:00:00,77.5238,0.0,8.527049,85.4861
9,2021-08-01 08:00:00,80.1338,0.0,11.504793,116.56499
10,2021-08-01 09:00:00,83.7338,0.0,13.695118,141.63248
11,2021-08-01 10:00:00,87.0638,0.0,15.641413,163.37917
12,2021-08-01 11:00:00,89.133804,0.0,14.872265,173.08887
13,2021-08-01 12:00:00,84.9038,0.0,11.364753,126.193306
14,2021-08-01 13:00:00,80.4038,0.023622049,8.031422,192.875
15,2021-08-01 14:00:00,81.6638,0.0,8.488818,198.43504
16,2021-08-01 15:00:00,82.1138,0.0,10.798016,219.95749
17,2021-08-01 16:00:00,81.843796,0.0,5.6944723,224.9999
18,2021-08-01 17:00:00,79.593796,0.0,4.440318,220.91429
19,2021-08-01 18:00:00,76.6238,0.0,6.9093976,240.94548
20,2021-08-01 19:00:00,72.483795,0.0,11.015947,293.9625
21,2021-08-01 20:00:00,67.4438,0.0,9.406046,295.34613
22,2021-08-01 21:00:00,65.9138,0.0,9.312478,294.10223
23,2021-08-01 22:00:00,64.9238,0.0,11.720258,293.6294
