,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2021-05-02 00:00:00,51.286102,0.0,7.2865787,342.12122
1,2021-05-02 01:00:00,50.5661,0.0,7.63535,354.95764
2,2021-05-02 02:00:00,49.6661,0.0,8.512365,356.98727
3,2021-05-02 03:00:00,48.9461,0.0,8.503543,358.4926
4,2021-05-02 04:00:00,48.2261,0.0,7.832695,358.36346
5,2021-05-02 05:00:00,47.6861,0.0,6.9346995,360.0
6,2021-05-02 06:00:00,47.7761,0.0,6.9921904,7.3522935
7,2021-05-02 07:00:00,51.376102,0.0,7.109297,12.7243595
8,2021-05-02 08:00:00,55.0661,0.0,8.301048,14.036275
9,2021-05-02 09:00:00,57.9461,0.0,9.406046,2.7262611
10,2021-05-02 10:00:00,59.8361,0.0,9.642482,356.00916
11,2021-05-02 11:00:00,61.8161,0.0,8.60591,351.02744
12,2021-05-02 12:00:00,64.336105,0.0,6.54872,352.14676
13,2021-05-02 13:00:00,65.9561,0.0,6.1058216,351.57312
14,2021-05-02 14:00:00,67.1261,0.0,7.214108,352.87506
15,2021-05-02 15:00:00,66.3161,0.0,10.6086645,335.05612
16,2021-05-02 16:00:00,63.6161,0.0,14.227389,323.31018
17,2021-05-02 17:00:00,60.9161,0.0,15.139053,325.84024
18,2021-05-02 18:00:00,59.7461,0.0,14.818332,331.11353
19,2021-05-02 19:00:00,57.9461,0.0,13.909032,332.19864
20,2021-05-02 20:00:00,56.9561,0.0,13.30592,333.00424
21,2021-05-02 21:00:00,56.4161,0.0,13.588738,339.77505
22,2021-05-02 22:00:00,56.0561,0.0,14.236181,351.87
23,2021-05-02 23:00:00,54.7061,0.0,14.10907,357.27374
