,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2021-11-14 03:00:00,55.208298,0.0,9.212529,119.05451
1,2021-11-14 04:00:00,54.9383,0.0,8.304062,117.25525
2,2021-11-14 05:00:00,54.7583,0.0,7.147907,110.13639
3,2021-11-14 06:00:00,54.5783,0.0,6.0399003,90.0
4,2021-11-14 07:00:00,54.2183,0.0,5.8205,87.79745
5,2021-11-14 08:00:00,53.7683,0.0,6.0770693,83.659904
6,2021-11-14 09:00:00,54.6683,0.0,7.4361324,83.08887
7,2021-11-14 10:00:00,57.548298,0.0,9.064682,74.248764
8,2021-11-14 11:00:00,60.6083,0.0,8.2769,71.075264
9,2021-11-14 12:00:00,64.2983,0.0,8.2769,71.075264
10,2021-11-14 13:00:00,67.8983,0.0,7.9939504,72.07199
11,2021-11-14 14:00:00,70.5083,0.0,7.1092973,65.85446
12,2021-11-14 15:00:00,72.7583,0.0,4.1065865,29.357658
13,2021-11-14 16:00:00,74.0183,0.0,1.6131237,56.309914
14,2021-11-14 17:00:00,71.7683,0.0,9.127947,126.027466
15,2021-11-14 18:00:00,67.8083,0.0,15.983204,133.29869
16,2021-11-14 19:00:00,66.1883,0.0,19.061813,144.07141
17,2021-11-14 20:00:00,64.1183,0.0,17.621256,151.15744
18,2021-11-14 21:00:00,60.6083,0.0,15.931461,141.84273
19,2021-11-14 22:00:00,59.708298,0.0,14.395229,135.62952
20,2021-11-14 23:00:00,59.4383,0.0,12.658337,133.56796
21,2021-11-15 00:00:00,59.6183,0.0,11.548208,121.534744
22,2021-11-15 01:00:00,59.0783,0.0,8.084209,104.420815
23,2021-11-15 02:00:00,58.4483,0.0,6.7444715,84.2895
