,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2019-05-25 23:00:00,60.886402,0.0,1.304384,329.03632
1,2019-05-26 00:00:00,59.2664,0.0,3.6415722,349.3804
2,2019-05-26 01:00:00,59.9864,0.0,1.3422,360.0
3,2019-05-26 02:00:00,58.726402,0.0,1.414803,18.435053
4,2019-05-26 03:00:00,58.636402,0.0,0.6711,360.0
5,2019-05-26 04:00:00,57.4664,0.0,1.9112936,339.44388
6,2019-05-26 05:00:00,58.726402,0.0,4.244409,341.56494
7,2019-05-26 06:00:00,63.5864,0.0,2.5010421,333.43503
8,2019-05-26 07:00:00,67.5464,0.0,2.916691,175.60138
9,2019-05-26 08:00:00,68.3564,0.0,3.3851953,187.59456
10,2019-05-26 09:00:00,69.616394,0.0,3.702894,205.01686
11,2019-05-26 10:00:00,70.696396,0.003937008,3.9067528,193.24052
12,2019-05-26 11:00:00,70.4264,0.0118110245,4.2503,180.0
13,2019-05-26 12:00:00,70.516396,0.0118110245,4.9214,180.0
14,2019-05-26 13:00:00,67.8164,0.015748031,3.0012505,243.43501
15,2019-05-26 14:00:00,70.0664,0.0,2.0133,270.0
16,2019-05-26 15:00:00,69.5264,0.0,2.942314,261.2539
17,2019-05-26 16:00:00,69.5264,0.0,2.9081,270.0
18,2019-05-26 17:00:00,69.8864,0.0,1.9243401,215.53777
19,2019-05-26 18:00:00,67.726395,0.0,2.1222045,251.56496
20,2019-05-26 19:00:00,66.6464,0.0,2.4196854,326.3099
21,2019-05-26 20:00:00,66.1064,0.0,2.7670162,14.036275
22,2019-05-26 21:00:00,65.3864,0.0,1.803527,7.12493
23,2019-05-26 22:00:00,63.8564,0.0,2.062412,347.4712
