,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2018-07-28 23:00:00,71.0438,0.0,3.257121,285.94547
1,2018-07-29 00:00:00,71.3138,0.0,4.0016675,333.43503
2,2018-07-29 01:00:00,70.4138,0.0,4.5626025,348.6901
3,2018-07-29 02:00:00,69.4238,0.0,4.0821414,350.53775
4,2018-07-29 03:00:00,68.7938,0.0,3.702894,334.98312
5,2018-07-29 04:00:00,69.603806,0.0,3.9131517,329.03632
6,2018-07-29 05:00:00,73.3838,0.0,4.6116934,320.90613
7,2018-07-29 06:00:00,77.5238,0.0,6.4057927,335.22488
8,2018-07-29 07:00:00,80.9438,0.0,7.546353,348.0239
9,2018-07-29 08:00:00,84.2738,0.0,6.2636,360.0
10,2018-07-29 09:00:00,86.9738,0.0,5.1450996,360.0
11,2018-07-29 10:00:00,89.3138,0.0,4.302955,351.02744
12,2018-07-29 11:00:00,90.8438,0.0,4.501876,333.43503
13,2018-07-29 12:00:00,89.5838,0.0,4.787389,322.59457
14,2018-07-29 13:00:00,91.11381,0.0,6.651079,317.72638
15,2018-07-29 14:00:00,91.0238,0.0,8.605911,332.1028
16,2018-07-29 15:00:00,90.213806,0.0,11.845542,349.11453
17,2018-07-29 16:00:00,86.07381,0.0,9.660629,42.184383
18,2018-07-29 17:00:00,85.9838,0.0,3.5370076,18.435053
19,2018-07-29 18:00:00,84.8138,0.0,1.1185,53.13002
20,2018-07-29 19:00:00,80.5838,0.0,3.0012505,116.56499
21,2018-07-29 20:00:00,78.8738,0.0,3.607054,97.12492
22,2018-07-29 21:00:00,76.5338,0.0,3.1793742,50.710617
23,2018-07-29 22:00:00,76.4438,0.0,5.461213,34.9921
