,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2018-09-15 16:00:00,80.5802,0.0,9.36606,130.15593
1,2018-09-15 17:00:00,79.9502,0.0,7.599218,137.38599
2,2018-09-15 18:00:00,79.2302,0.0,6.0191517,138.01286
3,2018-09-15 19:00:00,79.1402,0.0,5.956472,145.71307
4,2018-09-15 20:00:00,79.5002,0.0,7.105777,151.8215
5,2018-09-15 21:00:00,79.3202,0.0,7.713597,150.46132
6,2018-09-15 22:00:00,79.4102,0.0,8.905957,154.72232
7,2018-09-15 23:00:00,79.4102,0.0,8.488818,161.56496
8,2018-09-16 00:00:00,79.9502,0.01968504,8.826942,171.25392
9,2018-09-16 01:00:00,81.3902,0.007874016,10.760877,159.30447
10,2018-09-16 02:00:00,82.3802,0.003937008,10.049087,163.17851
11,2018-09-16 03:00:00,83.37019,0.003937008,12.131473,174.71
12,2018-09-16 04:00:00,83.9102,0.003937008,13.468523,184.76355
13,2018-09-16 05:00:00,84.1802,0.007874016,12.908866,188.97255
14,2018-09-16 06:00:00,84.4502,0.0,12.846692,187.00117
15,2018-09-16 07:00:00,84.810196,0.0,13.653032,181.87784
16,2018-09-16 08:00:00,84.810196,0.0,13.228598,183.87845
17,2018-09-16 09:00:00,84.4502,0.0,12.112896,184.23631
18,2018-09-16 10:00:00,83.7302,0.0,11.240786,185.7105
19,2018-09-16 11:00:00,82.0202,0.0,9.304414,189.68872
20,2018-09-16 12:00:00,82.6502,0.0,11.220735,184.57384
21,2018-09-16 13:00:00,81.1202,0.0,8.43263,158.19853
22,2018-09-16 14:00:00,79.9502,0.0,7.5197816,120.37905
23,2018-09-16 15:00:00,79.9502,0.0,9.204379,115.94224
