,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2019-03-30 21:00:00,71.627,0.0,9.807146,135.0001
1,2019-03-30 22:00:00,72.257,0.0,12.021664,135.0001
2,2019-03-30 23:00:00,71.897,0.0,11.498267,142.90709
3,2019-03-31 00:00:00,69.647,0.0,9.196219,4.184834
4,2019-03-31 01:00:00,69.917,0.0,11.406507,48.179924
5,2019-03-31 02:00:00,69.827,0.0,13.798864,70.09616
6,2019-03-31 03:00:00,69.917,0.0,13.876615,88.15243
7,2019-03-31 04:00:00,72.347,0.0,16.107952,89.2043
8,2019-03-31 05:00:00,75.227005,0.0,19.035543,92.69423
9,2019-03-31 06:00:00,78.647,0.0,18.392439,94.18484
10,2019-03-31 07:00:00,81.977005,0.0,19.249903,91.99784
11,2019-03-31 08:00:00,82.877,0.0,18.3434,77.319626
12,2019-03-31 09:00:00,83.597,0.0,17.190002,71.80074
13,2019-03-31 10:00:00,83.777,0.0,23.333529,85.60138
14,2019-03-31 11:00:00,85.757,0.0,24.556107,96.80122
15,2019-03-31 12:00:00,83.057,0.0,23.282,87.79745
16,2019-03-31 13:00:00,83.237,0.0,21.517103,86.423744
17,2019-03-31 14:00:00,81.257,0.0,19.95449,86.14327
18,2019-03-31 15:00:00,78.737,0.0,21.057526,93.044716
19,2019-03-31 16:00:00,77.657,0.0,20.889317,99.865746
20,2019-03-31 17:00:00,77.927,0.0,21.019468,106.699326
21,2019-03-31 18:00:00,78.557,0.0,21.975039,112.12639
22,2019-03-31 19:00:00,78.827,0.0,20.32841,114.02651
23,2019-03-31 20:00:00,78.827,0.0,20.308708,116.84721
