,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2018-11-24 20:00:00,75.5051,0.0,9.017635,66.61476
1,2018-11-24 21:00:00,74.9651,0.0,8.959178,87.13766
2,2018-11-24 22:00:00,74.2451,0.0,9.344664,101.0409
3,2018-11-24 23:00:00,73.615105,0.0,9.845341,111.317986
4,2018-11-25 00:00:00,74.6951,0.0,11.240786,121.15924
5,2018-11-25 01:00:00,74.7851,0.0,12.342079,136.46873
6,2018-11-25 02:00:00,75.2351,0.0,13.347224,140.44037
7,2018-11-25 03:00:00,74.6951,0.0,13.408945,152.15251
8,2018-11-25 04:00:00,77.0351,0.0,14.643382,161.28816
9,2018-11-25 05:00:00,80.185104,0.0,17.42277,164.3577
10,2018-11-25 06:00:00,82.7051,0.0,19.43617,168.04344
11,2018-11-25 07:00:00,84.7751,0.0,20.563374,171.86998
12,2018-11-25 08:00:00,87.295105,0.0,19.690683,178.69807
13,2018-11-25 09:00:00,88.825096,0.0,18.03527,187.12492
14,2018-11-25 10:00:00,89.8151,0.0,15.794234,195.61105
15,2018-11-25 11:00:00,90.0851,0.0,14.506043,197.03786
16,2018-11-25 12:00:00,91.075096,0.0,14.311556,204.96275
17,2018-11-25 13:00:00,90.3551,0.0,10.704927,206.02953
18,2018-11-25 14:00:00,87.2051,0.0,5.8547893,276.58185
19,2018-11-25 15:00:00,77.3051,0.0118110245,17.741539,5.063538
20,2018-11-25 16:00:00,76.1351,0.0118110245,19.005285,42.13753
21,2018-11-25 17:00:00,76.6751,0.0,14.085998,69.55037
22,2018-11-25 18:00:00,76.6751,0.0,12.991944,87.03913
23,2018-11-25 19:00:00,76.1351,0.0,12.311632,65.29759
