,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2021-06-26 23:00:00,58.2026,0.0,2.2031894,113.962494
1,2021-06-27 00:00:00,59.372597,0.0,3.1635957,261.87
2,2021-06-27 01:00:00,58.7426,0.06692914,1.9243401,215.53777
3,2021-06-27 02:00:00,58.112602,0.05905512,0.2237,90.0
4,2021-06-27 03:00:00,55.3226,0.027559055,1.803527,172.87508
5,2021-06-27 04:00:00,55.7726,0.003937008,2.6937048,221.63345
6,2021-06-27 05:00:00,59.1926,0.0,1.4323789,231.34016
7,2021-06-27 06:00:00,62.2526,0.0,1.3422,270.0
8,2021-06-27 07:00:00,65.222595,0.0,1.1185,270.0
9,2021-06-27 08:00:00,69.8126,0.0,1.803527,262.8751
10,2021-06-27 09:00:00,74.4926,0.0,2.062412,282.5288
11,2021-06-27 10:00:00,76.832596,0.0,2.062412,310.60123
12,2021-06-27 11:00:00,79.7126,0.0,1.7471529,309.8055
13,2021-06-27 12:00:00,78.4526,0.0,4.0328093,176.82024
14,2021-06-27 13:00:00,80.3426,0.0,3.3555,180.0
15,2021-06-27 14:00:00,78.0026,0.003937008,3.4799554,135.0001
16,2021-06-27 15:00:00,74.3126,0.027559055,5.447451,109.17911
17,2021-06-27 16:00:00,72.5126,0.003937008,4.2737823,132.87889
18,2021-06-27 17:00:00,72.332596,0.0,1.304384,149.03632
19,2021-06-27 18:00:00,70.4426,0.0,0.0,180.0
20,2021-06-27 19:00:00,68.2826,0.0,0.94907874,135.0001
21,2021-06-27 20:00:00,64.5026,0.0,1.304384,149.03632
22,2021-06-27 21:00:00,62.072598,0.0,1.1185,143.13002
23,2021-06-27 22:00:00,60.632603,0.0,1.3422,180.0
