,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2022-10-30 06:00:00,57.2864,0.0,0.6711,270.0
1,2022-10-30 07:00:00,55.1264,0.0,2.608768,120.96369
2,2022-10-30 08:00:00,55.5764,0.0,1.803527,209.7448
3,2022-10-30 09:00:00,53.6864,0.0,2.6183414,289.9832
4,2022-10-30 10:00:00,52.5164,0.0,2.942314,278.74606
5,2022-10-30 11:00:00,50.8964,0.0,3.5014586,296.56497
6,2022-10-30 12:00:00,54.3164,0.0,0.9223387,284.03625
7,2022-10-30 13:00:00,53.956398,0.0,1.9243401,234.46223
8,2022-10-30 14:00:00,57.9164,0.0,1.9243401,215.53777
9,2022-10-30 15:00:00,62.326397,0.0,2.4607,180.0
10,2022-10-30 16:00:00,66.736404,0.0,2.7670162,194.03627
11,2022-10-30 17:00:00,70.1564,0.0,2.0133,270.0
12,2022-10-30 18:00:00,73.2164,0.0,3.2028964,294.77512
13,2022-10-30 19:00:00,75.196396,0.0,4.8290186,283.39252
14,2022-10-30 20:00:00,74.2064,0.003937008,6.4873004,270.0
15,2022-10-30 21:00:00,72.8564,0.027559055,5.3031526,242.35411
16,2022-10-30 22:00:00,69.6164,0.0,13.898234,266.3087
17,2022-10-30 23:00:00,68.3564,0.0,13.158428,252.18102
18,2022-10-31 00:00:00,67.9964,0.0,5.5924997,233.13002
19,2022-10-31 01:00:00,67.2764,0.0,1.6285605,105.945465
20,2022-10-31 02:00:00,66.0164,0.0,1.8981575,224.9999
21,2022-10-31 03:00:00,61.5164,0.003937008,6.7444715,275.7105
22,2022-10-31 04:00:00,58.636402,0.0,3.5792,270.0
23,2022-10-31 05:00:00,57.1964,0.0,4.501876,206.56499
