,date,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
0,2022-07-03 00:00:00,50.6705,0.0,6.2994494,253.49556
1,2022-07-03 01:00:00,49.7705,0.0,5.8547893,263.41815
2,2022-07-03 02:00:00,48.780502,0.0,4.457191,252.47433
3,2022-07-03 03:00:00,48.4205,0.0,4.6116934,230.90614
4,2022-07-03 04:00:00,47.7005,0.0,5.07163,228.57643
5,2022-07-03 05:00:00,49.0505,0.0,5.80328,242.44727
6,2022-07-03 06:00:00,52.0205,0.0,5.447451,250.82089
7,2022-07-03 07:00:00,55.0805,0.0,5.8075895,254.3577
8,2022-07-03 08:00:00,58.2305,0.0,6.6736126,256.42953
9,2022-07-03 09:00:00,60.930496,0.0,6.142592,259.50858
10,2022-07-03 10:00:00,63.990498,0.0,6.6246934,258.31067
11,2022-07-03 11:00:00,65.7005,0.003937008,7.4663534,261.38443
12,2022-07-03 12:00:00,62.280495,0.003937008,7.0064893,286.6993
13,2022-07-03 13:00:00,64.2605,0.003937008,3.8486803,305.53775
14,2022-07-03 14:00:00,63.360497,0.007874016,10.31206,282.5288
15,2022-07-03 15:00:00,60.3005,0.015748031,7.9153137,312.70938
16,2022-07-03 16:00:00,62.640495,0.0,7.4495792,311.3477
17,2022-07-03 17:00:00,63.630497,0.0,7.2210417,286.18927
18,2022-07-03 18:00:00,64.0805,0.0,8.084209,284.4208
19,2022-07-03 19:00:00,62.8205,0.0,6.4057927,294.77512
20,2022-07-03 20:00:00,58.6805,0.0,5.2414584,320.1945
21,2022-07-03 21:00:00,54.9005,0.0,4.3029556,332.1028
22,2022-07-03 22:00:00,51.6605,0.0,4.906124,294.22772
23,2022-07-03 23:00:00,50.9405,0.0,4.2503,270.0
